"zip","Loss"
"02760",2036228.8843
"02761",11525.7984
"02762",233790.6286
"02763",34847.8701
"02764",487242.5933
"02766",391214.2976
"02767",7251021.8061
"02769",288170.9474
"02770",175806.7798
"02771",706539.8549
"02777",1147609.1264
"02779",45976.191
"02780",2482982.0023
"02790",269148.9306
"02804",59426.0187
"02806",1346739.4775
"02807",674807.7147
"02808",46747.9604
"02809",1096956.0344
"02812",50595.0598
"02813",729737.8276
"02814",160381.9981
"02815",6314.2649
"02816",889794.0214
"02817",29596783.7273
"02818",1649133.9504
"02822",229530.3193
"02825",124276.3355
"02827",49125.8677
"02828",339872.3649
"02830",106747.9184
"02831",87413.2748
"02832",119603.8921
"02833",25086.275
"02835",874619.547
"02836",4868.5247
"02837",341849.808
"02838",36216.0832
"02839",29882.2908
"02840",6857768.0445
"02841",28743.6072
"02842",38431739.4643
"02852",2146831.8108
"02857",222785.1143
"02858",24958.518
"02859",114886.4552
"02860",1073450.9926
"02861",683024.5897
"02863",134815.5063
"02864",676818.5879
"02865",2423908.2307
"02871",6197367.0881
"02872",18656.7709
"02873",11468.4353
"02874",281335.7966
"02875",6312.1691
"02878",521151.0217
"02879",2756084.6798
"02881",140929.8319
"02882",2343458.4761
"02885",644450.2302
"02886",7033989.9076
"02888",1567202.6459
"02889",1881845.7958
"02891",5846849.7114
"02892",142641.0492
"02893",1662178.4045
"02894",113231.256
"02895",1418273.6495
"02896",1143274.8708
"02898",88482.561
"02903",4510560.4121
"02904",1038550.6922
"02905",1549655.4999
"02906",686684.7811
"02907",1048939.2486
"02908",829273.0624
"02909",669302.0461
"02910",566839.18
"02911",332938.916
"02912",2696.2609
"02914",792348.187
"02915",1448648.5887
"02916",314444.47
"02917",672682.7741
"02918",1398.1875
"02919",1247220.0085
"02920",3485054.745
"02921",432079.1751
"03031",251742.5852
"03032",81248.5829
"03033",82770.7285
"03034",57080.3255
"03036",87487.3628
"03037",56166.3916
"03038",1037352.0017
"03042",143539.8889
"03043",54186.9543
"03044",61960.1333
"03045",196513.0407
"03046",53393.9031
"03047",26451.765
"03048",43184.084
"03049",337337.0223
"03051",750234.3825
"03052",119826.05
"03053",631448.3308
"03054",1146321.8194
"03055",410781.2111
"03057",46589.7829
"03060",1855418.1808
"03062",1260042.318
"03063",1446842.7848
"03064",197272.6116
"03070",74563.4506
"03071",78258.4864
"03076",350023.1215
"03077",152322.9825
"03079",2661291.3546
"03082",31271.5618
"03084",19430.2555
"03086",69656.4841
"03087",328274.3854
"03101",628733.23
"03102",597145.2964
"03103",1235564.4879
"03104",545211.6202
"03106",671052.1462
"03109",422458.1885
"03110",1058074.1245
"03216",24120.2091
"03217",19282.0779
"03218",23569.5109
"03220",75673.2199
"03221",29456.5963
"03222",67592.8381
"03223",28448.4026
"03224",27586.1826
"03225",48224.5852
"03226",16014.1917
"03227",13069.9275
"03229",82060.8572
"03230",9741.8586
"03234",54346.8203
"03235",116273.2705
"03237",41659.4162
"03240",9120.3974
"03241",11752.7345
"03242",38764.9789
"03243",10408.8991
"03244",103771.2841
"03245",28413.256
"03246",311621.9016
"03247",1898.1497
"03249",152183.3323
"03251",30693.5206
"03253",127639.3824
"03254",103388.567
"03255",60753.4432
"03256",23888.6942
"03257",86369.187
"03258",31658.7915
"03259",5910.9173
"03261",61586.4091
"03262",40301.3667
"03263",54142.5326
"03264",43296.0042
"03266",15620.3553
"03268",13416.1551
"03269",176639.9652
"03275",169959.8516
"03276",561223.6213
"03278",62686.6613
"03279",3794.2414
"03280",21279.0393
"03281",91780.9332
"03282",6005.7174
"03284",16950.3161
"03285",28320.8429
"03287",29705.5773
"03290",72533.5554
"03291",2313.6577
"03301",949528.9616
"03303",144633.1771
"03304",150112.04
"03307",57768.4286
"03431",665210.4771
"03440",32330.6324
"03441",4222.1289
"03442",13262.1161
"03443",46175.4055
"03444",47405.2562
"03445",12072.8855
"03446",128712.4161
"03447",55808.0944
"03448",12636.2685
"03449",55313.8298
"03450",25294.4054
"03451",56010.7112
"03452",81324.8683
"03455",50835.2337
"03456",8164.7291
"03457",20089.913
"03458",195673.1615
"03461",87395.0659
"03462",45489.9528
"03464",29540.0916
"03465",32825.3573
"03466",25146.2616
"03467",37744.7126
"03470",86593.4269
"03561",89750.5501
"03570",102927.1542
"03574",12432.9963
"03576",12039.2748
"03579",3318.5769
"03580",24055.9243
"03581",14298.1946
"03582",13419.1257
"03583",4330.4881
"03584",37429.0422
"03585",17437.345
"03586",4250.2649
"03588",8059.0487
"03590",2579.6032
"03592",8166.7198
"03593",2542.899
"03598",283667.8306
"03602",38652.7424
"03603",28241.168
"03605",21683.7442
"03607",2824.2749
"03608",52386.8635
"03609",14028.0929
"03740",2621.4566
"03741",23644.1499
"03743",208850.649
"03745",14724.2376
"03748",44289.2582
"03750",11733.8342
"03752",12827.7294
"03753",50894.7241
"03755",93988.9616
"03756",373.1549
"03765",3065.0112
"03766",137769.6178
"03768",18619.964
"03770",6780.7179
"03771",1836.68
"03773",81575.4023
"03774",5670.3468
"03777",5658.7502
"03779",2919.9219
"03780",775.2455
"03781",22437.3963
"03782",84923.8612
"03784",96303.5167
"03785",17750.8893
"03801",3696701.0428
"03802",9600.0488
"03809",54339.2109
"03810",43809.324
"03811",148431.7746
"03812",33108.7362
"03813",26584.2515
"03814",16626.2818
"03816",17389.1296
"03817",5802.042
"03818",44440.5714
"03819",49421.1258
"03820",769445.1462
"03823",27687.6642
"03824",362855.5103
"03825",141375.9382
"03826",46992.3188
"03827",58932.7675
"03830",31867.3466
"03833",737611.7038
"03835",80748.4296
"03836",56589.9923
"03837",27391.3382
"03838",32213.3925
"03839",111235.0503
"03840",173174.0647
"03841",136214.9562
"03842",836248.7546
"03844",58484.6134
"03845",11173.838
"03846",58128.3333
"03848",123423.9689
"03849",145772.3998
"03851",57309.9211
"03852",7354.0671
"03853",6155.1223
"03854",62042.204
"03855",44967.138
"03856",43635.8861
"03857",166894.3024
"03858",91922.8321
"03860",155864.2764
"03861",72299.135
"03862",384990.5396
"03864",37255.6847
"03865",360391.0908
"03866",5647.4417
"03867",378870.5576
"03868",71441.5678
"03869",41993.3828
"03870",285008.6305
"03871",24213.5533
"03872",68887.0868
"03873",86467.6094
"03874",501645.7799
"03875",12074.6412
"03878",301138.1632
"03882",13423.6371
"03883",714.9621
"03884",62543.1463
"03885",538266.9968
"03886",24914.7486
"03887",22185.634
"03890",4204.9904
"03894",184416.5876
"03901",121892.5846
"03902",71984.3199
"03903",127045.6459
"03904",3266213.3484
"03905",74756.2174
"03906",492454.3807
"03907",218189.2846
"03908",121568.067
"03909",1998324.0435
"04001",57488.3746
"04002",72040.6556
"04003",71431.0118
"04005",405287.6852
"04006",8472.0595
"04008",20258.0852
"04009",67710.5851
"04010",10417.6337
"04011",373017.0208
"04013",2539.3466
"04015",38689.1255
"04017",27838.2927
"04019",5190.713
"04020",29268.5559
"04021",143321.5631
"04022",16919.8981
"04024",5717.7092
"04027",76923.2482
"04029",23356.723
"04030",17844.0231
"04032",193055.2028
"04037",41203.3969
"04038",276640.0829
"04039",102896.2226
"04040",34885.4113
"04041",20565.1108
"04042",33940.7852
"04043",650120.3147
"04046",207845.3233
"04047",18699.335
"04048",30171.5262
"04049",26537.9263
"04050",27937.5094
"04051",17084.1426
"04055",88231.4733
"04061",21740.3888
"04062",243704.9212
"04064",380533.2107
"04066",54579.3133
"04068",12957.0512
"04069",15614.9443
"04071",70610.7922
"04072",293350.9494
"04073",228892.8682
"04074",722524.3292
"04076",49281.2641
"04079",268392.7528
"04083",64475.1791
"04084",151480.653
"04085",9538.2416
"04086",127067.3841
"04087",31479.8237
"04088",14110.4125
"04090",558493.1163
"04091",9339.6907
"04092",395342.4931
"04093",56819.9282
"04095",25180.929
"04096",303547.8851
"04097",40633.9233
"04101",833842.3158
"04102",795650.6197
"04103",510639.6952
"04105",295580.5134
"04106",2393175.1267
"04107",350411.4666
"04108",60567.6087
"04109",18496.6856
"04110",68749.4717
"04210",357488.03
"04216",17298.6348
"04217",27950.0183
"04219",8674.8489
"04220",14524.9434
"04221",3805.7005
"04222",24975.2932
"04224",13533.0335
"04226",10130.648
"04231",5699.0322
"04236",28451.8382
"04237",2890.9074
"04238",7170.3011
"04239",18781.9535
"04240",282890.9392
"04250",21639.4301
"04252",30421.7585
"04253",15924.9479
"04254",11257.0768
"04255",7554.4462
"04256",12617.6306
"04257",13223.3646
"04258",17765.6368
"04259",16446.2859
"04260",67715.6858
"04261",10018.3932
"04263",13198.4558
"04265",6381.6089
"04268",31590.57
"04270",42441.5072
"04274",35200.2875
"04275",7163.1744
"04276",39212.2546
"04280",29306.0991
"04281",27840.2126
"04282",31805.7701
"04284",9395.7597
"04285",4406.398
"04287",14019.4351
"04289",7971.5129
"04290",10926.5755
"04292",4967.7939
"04294",42881.6457
"04330",250394.0178
"04341",879.7017
"04342",8901.9196
"04344",11590.5636
"04345",56076.744
"04346",7402.2435
"04347",17907.6491
"04348",18985.6263
"04349",116810.7101
"04350",24582.7293
"04351",20151.0346
"04352",10107.6941
"04353",10797.452
"04354",8300.8824
"04355",21567.7287
"04357",15417.8187
"04358",19803.8703
"04360",3114.8931
"04363",42049.2991
"04364",51263.7317
"04401",581526.0372
"04406",3232.8887
"04408",640.0569
"04410",2644.9568
"04411",3053.273
"04412",51449.9126
"04413",214.2126
"04414",2747.0972
"04416",19574.5885
"04417",596.1531
"04418",1969.3198
"04419",6701.6977
"04421",6489.6316
"04422",2760.3175
"04424",1464.4417
"04426",10693.0985
"04427",3791.4079
"04428",8047.2311
"04429",19244.8055
"04430",2593.1293
"04434",2879.422
"04435",1432.7659
"04438",2093.9232
"04441",9014.6387
"04442",1294.9162
"04443",7186.0706
"04444",49222.2149
"04448",1810.3414
"04449",2569.2779
"04450",1320.3149
"04451",292.7474
"04453",1259.1387
"04454",31.7494
"04455",1263.902
"04456",4829.2372
"04457",8214.6535
"04459",605.5029
"04460",1175.6746
"04461",7809.6801
"04462",7926.4125
"04463",6512.0128
"04464",3517.6273
"04468",23797.7399
"04469",1043.7985
"04471",372.6945
"04472",6491.0673
"04473",41110.0508
"04474",12166.21
"04475",737.047
"04476",3827.0408
"04478",2472.7539
"04479",1535.4947
"04481",1661.1716
"04487",1768.2906
"04488",3074.3492
"04490",271.9232
"04491",134.6822
"04492",177.1488
"04493",2326.8996
"04495",176.3412
"04496",14225.0694
"04497",286.5458
"04530",108812.1837
"04535",4623.3367
"04537",35223.7854
"04538",101484.0821
"04539",23381.1332
"04541",3551.0019
"04543",49737.5019
"04544",23849.4444
"04547",17229.8528
"04548",48873.9475
"04551",10467.6646
"04553",22213.086
"04554",21288.3832
"04555",22837.3293
"04556",18974.1785
"04558",6213.5793
"04562",74275.5542
"04563",19370.6755
"04564",15965.6249
"04568",21823.4015
"04571",5933.7322
"04572",52948.8229
"04573",7735.5401
"04574",9675.5112
"04576",15948.8908
"04578",27464.5787
"04579",20235.4422
"04605",67607.0994
"04606",7985.6429
"04607",7754.5219
"04609",41585.7599
"04611",4086.599
"04612",1872.2626
"04613",6582.4691
"04614",21260.6986
"04616",9538.6465
"04617",7345.0456
"04619",7417.4479
"04622",3688.1049
"04623",3023.9961
"04624",4087.7314
"04625",124.5598
"04626",18893.0484
"04627",18751.3588
"04628",908.8599
"04630",3453.408
"04631",13364.2196
"04634",11399.7939
"04635",17.7991
"04640",9008.7245
"04642",3470.7419
"04643",5632.6295
"04645",3212.4095
"04646",1566.4881
"04648",3391.6985
"04649",9413.3722
"04650",3841.368
"04652",10217.6536
"04653",5901.6779
"04654",22997.3546
"04655",7683.7494
"04657",766.7358
"04658",5017.5462
"04660",5783.092
"04664",3964.5122
"04666",2837.0836
"04667",3282.2889
"04668",1647.1015
"04669",1666.8746
"04671",733.8187
"04673",2687.0135
"04674",2826.2217
"04676",7076.0616
"04677",1218.203
"04679",13929.6728
"04680",3432.9309
"04681",16413.2076
"04683",445.851
"04684",8672.882
"04685",5160.6359
"04691",2902.1684
"04693",7948.8003
"04694",3558.431
"04730",9195.2775
"04732",1517.6151
"04733",164.1831
"04734",330.8864
"04735",273.5653
"04736",4309.7915
"04739",2669.8317
"04740",650.6857
"04741",61.0304
"04742",1700.3175
"04743",10916.4277
"04745",1308.5556
"04746",371.0353
"04747",1772.2857
"04750",620.7417
"04756",4794.1445
"04757",1289.7739
"04758",584.0738
"04760",183.8269
"04761",22760.5457
"04762",513.2493
"04763",528.4624
"04764",135.8431
"04765",2066.7954
"04766",119.5745
"04768",627.3548
"04769",5925.0796
"04772",803.3487
"04773",866.6212
"04774",2704.1545
"04776",480.0303
"04777",332.1368
"04779",962.3583
"04780",658.0914
"04781",1504.3778
"04783",353.5374
"04785",1550.5064
"04786",548.0642
"04787",101.3846
"04841",141336.7007
"04843",146728.7685
"04847",13278.1288
"04848",56014.7101
"04849",70991.7823
"04851",1839.8519
"04852",2875.3664
"04853",22083.768
"04854",40116.6952
"04856",113191.3781
"04858",18255.1635
"04859",14018.6515
"04860",46982.817
"04861",36042.2962
"04862",22639.4941
"04863",110651.916
"04864",28751.4251
"04901",139946.1467
"04910",7485.7126
"04911",5522.4909
"04912",2670.0184
"04915",147755.705
"04917",20962.8227
"04920",5204.7426
"04921",7961.2538
"04922",4757.7911
"04923",403.9499
"04924",6038.6639
"04925",1181.0761
"04927",8529.8658
"04928",2961.7423
"04929",1316.4507
"04930",8400.4581
"04932",3150.0058
"04936",3708.5816
"04937",23020.9494
"04938",37894.1002
"04939",938.2277
"04941",6318.7359
"04942",2616.9556
"04943",5134.9514
"04945",6293.7801
"04947",18140.5866
"04949",6779.8937
"04950",22447.8734
"04951",4787.8019
"04952",7707.5091
"04953",11672.7426
"04954",76.3265
"04955",3837.2849
"04956",2278.2605
"04957",14385.2769
"04958",8274.8964
"04961",4489.6363
"04963",39929.5753
"04965",5778.0205
"04966",7748.9117
"04967",23483.3399
"04969",3453.9307
"04970",28293.9396
"04971",4064.9639
"04973",8045.1689
"04974",13281.5728
"04976",52949.7321
"04978",5986.9139
"04979",4355.4791
"04981",10333.6795
"04982",1930.4209
"04983",11883.4716
"04984",2065.6374
"04985",1264.6816
"04986",4019.2053
"04987",4699.3026
"04988",7258.9858
"04989",18336.2408
"04992",1246.294
"05001",73663.2569
"05032",5853.3427
"05033",11799.4712
"05034",5110.8054
"05035",1792.7381
"05036",3189.9589
"05037",4508.4381
"05038",2050.7642
"05039",2900.2177
"05040",1472.8223
"05041",396.5685
"05042",1396.9497
"05043",3317.5976
"05045",8946.6246
"05046",2662.1148
"05047",2757.8379
"05048",12232.3421
"05051",5184.906
"05052",1115.4988
"05053",2603.3558
"05055",29575.8782
"05056",37075.8738
"05058",908.5462
"05060",11113.5473
"05061",1789.7609
"05062",2960.8266
"05065",7201.4125
"05067",17025.6268
"05068",9672.8212
"05069",1639.2693
"05070",2348.1221
"05071",2076.7696
"05072",1492.5175
"05073",1520.4154
"05075",8597.0581
"05076",959.5204
"05077",2701.9273
"05079",2011.0594
"05081",1444.1104
"05083",774.1649
"05084",1826.7667
"05086",1270.8105
"05089",28002.2248
"05091",425110.6707
"05101",41563.0493
"05141",88.0748
"05142",8472.0797
"05143",22301.3358
"05146",4634.0507
"05148",20570.4149
"05149",28920.3533
"05150",5893.4347
"05151",5035.9883
"05152",9457.68
"05153",3319.8062
"05154",6827.6597
"05155",16194.3679
"05156",59822.5011
"05158",25467.88
"05161",6143.5948
"05201",168221.4
"05250",24049.0574
"05251",29435.0542
"05252",2837.6309
"05253",7192.2153
"05255",137983.6244
"05257",14834.2095
"05260",1921.4939
"05261",19306.4834
"05262",17958.0114
"05301",350965.4575
"05304",6437.8259
"05340",24762.7521
"05341",4838.953
"05342",6936.2221
"05343",13558.7709
"05345",16104.2979
"05346",58083.6143
"05350",7685.4709
"05351",4527.9457
"05352",7061.5584
"05353",9548.8667
"05354",37863.2157
"05355",12256.9086
"05356",124461.6561
"05358",14427.2351
"05359",5228.1954
"05360",16829.4953
"05361",17988.9376
"05362",3007.6377
"05363",89548.0272
"05401",98808.4709
"05403",117502.082
"05404",9026.5106
"05405",37.384
"05408",80124.4587
"05440",2951.53
"05441",646.9077
"05442",482.3316
"05443",13637.2561
"05444",2183.0159
"05445",18856.2116
"05446",44441.4787
"05447",129.2447
"05448",459.6518
"05450",3131.6514
"05452",2020227.7373
"05454",5088.7333
"05455",1163.9737
"05456",3499.244
"05457",846.0321
"05458",5446.0248
"05459",1300.9014
"05461",19573.6458
"05462",3336.3745
"05463",405.2293
"05464",3679.5194
"05465",8627.895
"05468",20859.6067
"05471",1292.9252
"05472",3433.021
"05473",2225.934
"05474",4414.3375
"05476",1354.8499
"05477",5146.6955
"05478",23944.5829
"05482",41279.6829
"05483",750.996
"05486",4144.5505
"05487",1694.0569
"05488",30935.2322
"05489",4276.949
"05491",129734.4946
"05492",1373.4892
"05494",3123.3717
"05495",69274.213
"05602",50178.7207
"05640",364.5586
"05641",62599.0069
"05647",3064.0835
"05648",2008.8773
"05649",1811.4417
"05650",2710.8196
"05651",10548.1893
"05652",1250.9386
"05653",540.8685
"05654",2048.9891
"05655",4337.5581
"05656",1674.8927
"05658",3466.7125
"05660",6140.4786
"05661",13805.2469
"05663",11718.4176
"05666",16.867
"05667",10724.2068
"05669",1519.197
"05672",100278.0968
"05673",14193.3449
"05674",35602.415
"05675",2548.1291
"05676",9484.3753
"05677",6468.7657
"05679",8815.7358
"05680",3451.47
"05681",2403.2749
"05682",3548.635
"05701",159610.9158
"05702",1416.0612
"05730",3336.5468
"05732",2731.7065
"05733",16163.5605
"05734",1482.6542
"05735",13886.4536
"05736",3016.2494
"05737",25990.2115
"05738",5727.4319
"05739",8667.4785
"05742",2448.6621
"05743",10589.2533
"05744",1364.7966
"05746",494.6553
"05747",433.7658
"05748",822.3852
"05751",22122.7449
"05753",22601.7481
"05757",4059.0613
"05758",6143.1549
