"zip","",".1"
"01590",499,204858952.63
"01602",1248,505599928.77
"01603",923,337572390.2
"01604",1791,568113965.44
"01605",1088,600191825.34
"01606",1247,431138155.08
"01607",381,106162669.95
"01608",155,17694067.92
"01609",795,320655307.18
"01610",539,289655136.71
"01611",113,33089350.46
"01612",241,104266888.91
"01701",3070,1121996271.84
"01702",2038,504671635.49
"01704",1,0
"01718",61,5477174.94
"01719",430,193255552.82
"01720",1836,856551519.49
"01721",1364,465341145.54
"01730",1250,482998269.34
"01731",10,110171.56
"01740",330,230094646.56
"01741",313,246289538.99
"01742",1228,636278099.48
"01745",46,25784263.24
"01746",1126,527541399.72
"01747",390,157808449.88
"01748",1364,675304847.75
"01749",1209,443092182.06
"01752",2641,827248909.56
"01754",760,257793961.55
"01756",318,169762598.86
"01757",1829,581391984.62
"01760",3451,1129982483.32
"01770",291,199494243.08
"01772",748,426256273.95
"01773",360,176225309.54
"01775",465,251710534.94
"01776",1472,864344991.28
"01778",1136,557416901.24
"01801",2733,781548261.83
"01803",2207,725041747.52
"01810",2430,2947617063.48
"01821",2217,783182605.16
"01824",2222,861943682.5
"01826",1674,537436706.43
"01827",236,127346499.38
"01830",1156,399694486.36
"01832",1059,318197380.9
"01833",518,217961279.48
"01834",287,117443690.86
"01835",784,263102787.1
"01840",111,25632108.35
"01841",847,335834717.83
"01843",817,274029794.2
"01844",2724,936279156.78
"01845",1959,698307166.94
"01850",543,194558523.67
"01851",1006,364214039
"01852",1380,467897260.3
"01854",879,255796896.52
"01860",257,103796889.54
"01862",664,255177597.08
"01863",658,154672167.4
"01864",1222,472271223.37
"01867",1948,753479410.26
"01876",1917,639576700.5
"01879",760,290437762.12
"01880",1884,724115481.93
"01886",1807,778687017.92
"01887",1625,868023827.46
"01890",1380,705995347.49
"01901",105,8756085.17
"01902",1020,302056052.37
"01904",860,327796284.24
"01905",717,227443493.09
"01906",1485,534159404.04
"01907",818,234325452.26
"01908",214,72120118.96
"01910",70,0
"01913",931,367318001.43
"01915",2271,750939891.48
"01921",451,293267321.12
"01922",152,58025419.59
"01923",1804,599023802.35
"01929",183,76337154.45
"01930",1068,315761844.87
"01931",1,0
"01938",764,285746848.01
"01940",853,371034734.5
"01944",235,82293978.71
"01945",979,304726106.88
"01949",535,233262692.25
"01950",1301,346127847.22
"01951",136,66550305.79
"01952",404,112942608.86
"01960",3774,1044270652.08
"01966",280,82549729.62
"01969",333,120561015.52
"01970",2340,465514121.55
"01982",382,180455653.73
"01983",287,135726000.07
"01984",209,95739911.86
"01985",191,115293086.7
"02019",1011,367236458.34
"02021",1674,598009736.35
"02025",428,159636484.75
"02026",1718,573568512.86
"02030",276,228308389.09
"02032",266,120765795.66
"02035",1082,395591667.39
"02038",2259,916731059.26
"02043",1775,726332449.04
"02045",481,114691966.12
"02048",1454,507749627.18
"02050",1200,484727641.85
"02052",693,340841316.58
"02053",697,328353179.23
"02054",436,167786264.53
"02056",661,375281277.36
"02061",679,322344908.58
"02062",1840,506809227.22
"02066",916,359820702.51
"02067",1236,517024514.61
"02071",32,16729679.58
"02072",1912,575012181.81
"02081",1079,404460910.59
"02090",866,389947340.89
"02093",634,275450113.73
"02108",416,386754786.87
"02109",621,42962913.43
"02110",559,41083675.98
"02111",652,46782994.79
"02113",634,39472297.79
"02114",1199,134566516.73
"02115",1198,74815011.19
"02116",2309,281640813.91
"02118",1853,184960328.43
"02119",958,218437445.64
"02120",304,39309512.79
"02121",472,153343253.14
"02122",713,164359244.3
"02124",1599,650342945.45
"02125",1141,275589820.39
"02126",855,306545712.35
"02127",3365,329523193.22
"02128",1118,180654715.86
"02129",1686,260696156.57
"02130",2381,557754432.98
"02131",1393,431956455.63
"02132",1664,667396178.4
"02134",1095,144172164.07
"02135",2631,292498192.93
"02136",1125,416488908.93
"02138",2067,422473047.35
"02139",2701,1046746043.42
"02140",1280,239395732.51
"02141",1239,131245881.66
"02142",408,8162123.6
"02143",2009,330734085.21
"02144",2219,337744524.28
"02145",1288,257890599.98
"02148",2953,910367917.29
"02149",1448,443166057.83
"02150",1048,145543291.8
"02151",1621,399544726.9
"02152",684,123167538.69
"02153",2,7401.6
"02155",4018,1236514936.64
"02163",35,896160.34
"02169",3212,683255284.77
"02170",933,321442111.41
"02171",1098,220020661.28
"02176",2031,790739845.31
"02180",1582,498850548.26
"02184",2685,874948802.45
"02186",1599,808621701.54
"02188",979,312300721.02
"02189",1020,333506612.17
"02190",1325,378479076.63
"02191",503,142317978.15
"02199",186,4683305.69
"02210",568,38085392.92
"02215",1083,55034410.36
"02301",2136,815792904.25
"02302",1251,491344528.52
"02322",344,162123686.39
"02324",1151,442543569.25
"02325",1,24995.1
"02330",277,112687012.62
"02332",704,334391116.32
"02333",636,256145534.83
"02338",275,88860936.46
"02339",762,338403438
"02341",441,181823906.55
"02343",570,202333389.4
"02346",904,336535400.09
"02347",353,139397569.69
"02351",974,303634867.95
"02356",832,365900411.34
"02359",832,312793608.02
"02360",2082,692909007.99
"02362",1,0
"02364",508,194111483.2
"02367",78,33509239.69
"02368",1719,588343136.28
"02370",958,314928896.82
"02375",655,261620652.49
"02379",422,182518753.1
"02382",595,195543440.95
"02420",1288,791415715
"02421",1450,805838256.94
"02445",1293,298770460.67
"02446",2391,339329448.11
"02451",1640,397733174.55
"02452",930,236001546.28
"02453",1754,364930753.53
"02458",935,330356040.45
"02459",1237,686384788.23
"02460",607,228188600.38
"02461",593,243716085.65
"02462",108,44186970.58
"02464",233,44086810.57
"02465",758,348689362.01
"02466",472,163012382.79
"02467",1129,380363698.79
"02468",315,218774187.21
"02472",2768,621508645.4
"02474",2315,667682493.54
"02476",1239,487774181.88
"02478",1922,808422796.03
"02481",959,589018578.49
"02482",737,394119160.07
"02492",1307,696887253.52
"02493",663,546505281.67
"02494",801,281799526.28
"02532",334,104749854.21
"02535",19,10746678.21
"02536",463,170299273.81
"02537",142,63923277.51
"02538",154,39103018.19
"02539",172,28960854.37
"02540",469,125299136.49
"02542",9,52384
"02543",113,14028788.12
"02554",366,55347491.93
"02556",151,42597391.32
"02559",187,72131726.3
"02562",83,29106069.37
"02563",303,157672649.62
"02568",133,37720137.37
"02571",342,86221719.43
"02575",23,8078115.88
"02576",66,29384521.33
"02601",552,172173751.93
"02630",79,23337857.92
"02631",343,116658364.59
"02632",314,121281486.19
"02633",264,57751784.51
"02635",79,38451613.42
"02638",265,113378250.57
"02639",183,46697316.64
"02642",137,62963464.81
"02644",76,23640210.27
"02645",502,101537233.54
"02646",103,33042552.88
"02648",198,72946699.84
"02649",714,195763563.11
"02650",37,36702484.89
"02652",38,6886454.97
"02653",233,84117780.68
"02655",127,91703557.87
"02657",122,12389303.58
"02659",44,16897782.01
"02660",383,63882098.76
"02664",961,109526701.44
"02666",30,12739847.31
"02667",77,36522788.16
"02668",81,40479879.46
"02670",216,27363308.26
"02671",91,30468191.53
"02673",408,91798216.49
"02675",302,95181912.89
"02702",114,54501535.26
"02703",1529,552237172.03
"02713",5,102354.06
"02715",63,42973910.06
"02717",111,42001372.53
"02718",209,81209808.93
"02719",397,127929401.72
"02720",685,221078629
"02721",479,115049267.89
"02723",193,35108739.33
"02724",165,37046762.33
"02725",57,39314469.85
"02726",383,134105813.43
"02738",98,39231537.14
"02739",152,60835380.28
"02740",501,125666101.38
"02743",151,47981061.36
"02744",119,22505564.42
"02745",299,74570117.72
"02746",145,22356757.14
"02747",451,107327519.91
"02748",276,109404146.38
"02760",1199,443846018.86
"02761",1,0
"02762",468,116492290.88
"02763",101,97963093.06
"02764",98,38296314.21
"02766",879,285765250.55
"02767",640,230676068.96
"02769",253,146547634.91
"02770",95,55594722.41
"02771",586,235250128.99
"02777",444,306029930.21
"02779",194,79351002.31
"02780",1356,464625982.25
"02790",262,128669613.87
"02804",149,49373859.85
"02806",539,191748807.16
"02807",38,24174290.12
"02808",79,30998895.71
"02809",672,173236261.51
"02812",96,44648161.9
"02813",508,170174528.92
"02814",464,166820511.52
"02815",20,7978645.6
"02816",1794,542831156.23
"02817",455,2092119609.17
"02818",1037,396186704.88
"02822",396,140126442.91
"02825",322,148753001.88
"02827",153,40514057.43
"02828",489,180428299.13
"02830",333,289633540.28
"02831",256,102972415.74
"02832",309,116557365.6
"02833",53,17002300.43
"02835",247,88809489.2
"02836",8,5942240.08
"02837",164,59105377.24
"02838",123,39313935.25
"02839",68,24853683.59
"02840",957,208656145.17
"02841",14,50654
"02842",702,144565113.58
"02852",992,297984859.57
"02857",502,204197946.55
"02858",54,21079282.19
"02859",278,87111356.86
"02860",1609,558285499.39
"02861",1030,329381814.67
"02863",318,83994184.16
"02864",1773,599529857.65
"02865",1140,412771316.5
"02871",567,158064987.04
"02872",6,2056135.43
"02873",25,11822152.4
"02874",240,92719368.42
"02875",17,6973686.61
"02878",587,189179350.56
"02879",1321,466355503.26
"02881",169,31743245.99
"02882",780,219689741.98
"02885",329,59845564.13
"02886",1904,494560953.31
"02888",996,289663681.36
"02889",1212,304221685.8
"02891",1246,468781889.38
"02892",365,154248425.38
"02893",1363,340742402.1
"02894",51,17762339.02
"02895",1471,431315042.91
"02896",867,266472019.65
"02898",157,53198985.04
"02903",878,137101698.43
"02904",1643,512171109.23
"02905",938,380266502.48
"02906",1759,599642870.45
"02907",564,211090956.2
"02908",1368,376094437.9
"02909",1023,297276343.08
"02910",1120,396780032.9
"02911",850,291455434.37
"02912",9,3448061.62
"02914",935,362844171
"02915",757,227320637.36
"02916",510,201963971.52
"02917",916,357479695.3
"02918",64,0
"02919",1821,644328192.87
"02920",2129,777890674.22
"02921",795,340074361.68
"03031",838,471023383.21
"03032",433,200252392.93
"03033",373,185989319.99
"03034",258,119760682.95
"03036",385,191027475.98
"03037",249,128722016.02
"03038",2143,780082169.26
"03042",523,203018933.6
"03043",113,66613714.18
"03044",292,118971271.23
"03045",881,334942826.12
"03046",219,124006541.58
"03047",111,50838638.04
"03048",147,77465618.84
"03049",504,348965981.35
"03051",1786,772790007.26
"03052",565,236761152.74
"03053",2057,824808326.41
"03054",1783,760834578.79
"03055",793,336523205.95
"03057",130,72598710.49
"03060",1429,504709861.11
"03062",1826,759346085.07
"03063",1139,428041812.04
"03064",744,334580242.68
"03070",348,178006285.74
"03071",252,140683583.97
"03076",991,435233117.17
"03077",599,197411180.91
"03079",2614,1055566815.11
"03082",115,62816503.03
"03084",87,45763279.25
"03086",254,127228486.86
"03087",1477,782385999.7
"03101",358,408824232.87
"03102",1386,606879929.98
"03103",1551,636558482.81
"03104",1852,719723689.43
"03106",920,339491767.92
"03109",647,241629039.63
"03110",1642,816664930.7
"03216",149,63828881.87
"03217",178,62399299.88
"03218",99,45541537.78
"03220",394,153991299.04
"03221",159,73714037.35
"03222",489,183857317.78
"03223",270,106246466.42
"03224",131,65198198.67
"03225",283,113577925.06
"03226",81,48337925.27
"03227",79,45472181.2
"03229",359,185619338.22
"03230",71,28440159.17
"03234",275,110438764.63
"03235",444,183967394.13
"03237",229,97702631.46
"03240",66,27105479.63
"03241",95,44069948.34
"03242",196,77915754.4
"03243",61,29231161.84
"03244",442,172046552.44
"03245",151,103519105.4
"03246",1113,432722108.39
"03247",1,0
"03249",659,291667780.7
"03251",245,117222971.52
"03253",583,357890257.84
"03254",590,288086414.48
"03255",238,153097638.62
"03256",167,75575701.03
"03257",468,274541756.33
"03258",141,72816803.77
"03259",25,19879539.06
"03261",348,140902523.96
"03262",129,121417776.07
"03263",217,98283064
"03264",288,136404140.41
"03266",141,56859332.87
"03268",73,35722012.88
"03269",357,134382108.64
"03275",513,191509692.11
"03276",714,204593912.8
"03278",295,165583445.58
"03279",47,14623915.51
"03280",145,51277030.46
"03281",495,206107160.27
"03282",58,25767599.63
"03284",109,59260309.71
"03285",259,112359177.61
"03287",129,79889163.02
"03290",455,184175640.59
"03291",8,4368885.01
"03301",2051,847509843.28
"03303",715,296426984.94
"03304",578,327702571.92
"03307",264,136158034.6
"03431",1993,801611956.27
"03440",143,62077511.55
"03441",25,8225297.83
"03442",76,27578374.88
"03443",102,53451605.67
"03444",148,118773620.39
"03445",55,25854294.04
"03446",556,248182557.7
"03447",210,104934827.13
"03448",65,26287778.24
"03449",183,116195317.78
"03450",117,55769123.7
"03451",234,100033549.36
"03452",251,144428028.66
"03455",163,106945042.28
"03456",63,21284329.09
"03457",85,47363729.74
"03458",514,274782574.42
"03461",374,159584510.59
"03462",201,110711516.81
"03464",146,65314396.73
"03465",154,66496191.01
"03466",120,59021378.08
"03467",163,110188681.84
"03470",252,117321826.46
"03561",365,203655103.51
"03570",443,155612594.69
"03574",152,60240528.87
"03576",150,61395281.32
"03579",56,14518384.38
"03580",136,57173032.91
"03581",172,62228006.55
"03582",142,55957722.57
"03583",59,26447057.92
"03584",243,196685806.73
"03585",112,52956144.67
"03586",32,25353505.35
"03588",103,39333949.45
"03590",40,13895747.48
"03592",153,50734174.23
"03593",22,12330535.83
"03598",229,223472647.98
"03602",188,107334740.9
"03603",210,90431712.23
"03605",118,54962817.25
"03607",17,7718753.41
"03608",240,172244590.72
"03609",57,45099542.59
"03740",29,13296217.91
"03741",203,89939170.36
"03743",750,371762389.82
"03745",117,59574673.22
"03748",387,168727364.04
"03750",64,60080923.47
"03752",70,32705995.64
"03753",410,188698803.39
"03755",519,308707344.74
"03756",2,0
"03765",27,15364804.59
"03766",943,501664016.47
"03768",101,82605740.56
"03770",48,25562487.88
"03771",30,530106219.55
"03773",504,204017267.78
"03774",48,25571765.22
"03777",72,32236413.97
"03779",28,14413085.45
"03780",10,3888085.17
"03781",168,90088273.05
"03782",438,251975435.89
"03784",433,183861049.53
"03785",88,23423229.8
"03801",2792,3102344505.16
"03802",1,0
"03809",305,147487254.7
"03810",221,102591457.22
"03811",593,288297775.15
"03812",286,117380021.42
"03813",188,89154950.48
"03814",133,50296368.76
"03816",108,43487203.96
"03817",40,18809245.34
"03818",347,120917179.7
"03819",226,94973886.79
"03820",3033,1060355152.88
"03823",165,72541126.63
"03824",703,322882883.2
"03825",815,357437184.1
"03826",257,77987305.95
"03827",250,113853982.3
"03830",261,96330709.77
"03833",1669,673546090.87
"03835",371,154537121.78
"03836",328,104405304.98
"03837",111,64802263.11
"03838",279,79322956.28
"03839",316,103108239.3
"03840",441,193590392.98
"03841",623,270412417.43
"03842",1563,596106567.64
"03844",206,122812380.4
"03845",106,44427335.14
"03846",151,66217356.95
"03848",402,183020632.76
"03849",360,116707466.38
"03851",334,140908914.27
"03852",33,15594523
"03853",43,15512061.88
"03854",130,86291003.43
"03855",271,118515636.39
"03856",162,93639785.16
"03857",771,266828533.11
"03858",407,160832519.82
"03860",484,242110850.44
"03861",336,145245698.87
"03862",406,244581644.52
"03864",158,67108063.04
"03865",529,231456090.76
"03866",1,0
"03867",1424,576711911.46
"03868",373,127027514.54
"03869",254,98916794.11
"03870",541,295946037.51
"03871",38,33073938.86
"03872",334,174246043.86
"03873",430,187013730.51
"03874",497,192683216.22
"03875",66,39903789.54
"03878",879,327666375.66
"03882",79,37427705.94
"03883",6,1719341.46
"03884",425,159808106.21
"03885",982,485004225.81
"03886",135,68809118.83
"03887",160,54840646.69
"03890",40,16830033.1
"03894",433,379477414.93
"03901",522,323515704.79
"03902",184,82413950.58
"03903",588,265796952.64
"03904",686,270512322.6
"03905",223,95555857.99
"03906",375,165828868.64
"03907",345,237747780.73
"03908",632,266891837.47
"03909",1294,517858630.8
"04001",371,146999010.22
"04002",430,169312220.3
"04003",101,64977671.42
"04005",997,414684253.46
"04006",19,7009191.25
"04008",174,75537953.91
"04009",451,216565969.32
"04010",83,35720443.92
"04011",1556,803960534.52
"04013",11,4884623.81
"04015",343,126873111.93
"04017",65,29253723.56
"04019",10,3530362.99
"04020",126,64268415.34
"04021",415,180897342.39
"04022",131,55071505.09
"04024",41,15316918.96
"04027",404,181910865.31
"04029",173,71127283.44
"04030",123,51263595.25
"04032",603,344521712.79
"04037",312,131697522.65
"04038",926,376703584.89
"04039",598,379655779.29
"04040",253,133320753.24
"04041",107,109535878.36
"04042",207,84973276.9
"04043",1089,588241402.21
"04046",637,299655974.67
"04047",138,51700994.62
"04048",203,87643282.19
"04049",198,73859291.89
"04050",53,20586875.34
"04051",122,69059849.86
"04055",406,246274116.87
"04061",169,63346193.37
"04062",1306,585271885.72
"04064",887,371364820.13
"04066",113,64088437.07
"04068",105,42837452.14
"04069",107,48060141.53
"04071",482,203821778.45
"04072",1019,466067221.65
"04073",1071,553133805.87
"04074",1667,1080954957.8
"04076",326,118847451.13
"04079",599,388903758.91
"04083",346,150842600.71
"04084",516,709344745.58
"04085",75,28367871.08
"04086",629,273774421
"04087",172,74508846.84
"04088",144,60431898.62
"04090",1362,581651588.42
"04091",64,33179592.51
"04092",1167,565086143.45
"04093",345,127646713.59
"04095",142,59874394.99
"04096",544,340495095.33
"04097",265,127353679.92
"04101",1577,1183390117.32
"04102",1135,596077193.63
"04103",1928,924705892.46
"04105",918,527882681.65
"04106",1859,786515254.48
"04107",624,346279977.69
"04108",151,74290252.63
"04109",37,33600625.77
"04110",123,104402349.61
"04210",1431,736354244.3
"04216",59,20584887.49
"04217",279,108702956.16
"04219",95,37274503.46
"04220",155,60066794.12
"04221",44,16217620.14
"04222",203,84169709.35
"04224",187,65633101.63
"04226",23,5569038.06
"04231",38,20954036.19
"04236",313,111525415.16
"04237",28,12832069.54
"04238",77,30958644.63
"04239",246,84417919.63
"04240",1677,675496899.4
"04250",158,66044981.72
"04252",216,76222713.08
"04253",143,57134684.9
"04254",139,67488178.39
"04255",82,32429129.72
"04256",125,43477693.05
"04257",191,51324220.05
"04258",156,69679909.59
"04259",212,71439952.89
"04260",422,341959520.15
"04261",128,50476085.23
"04263",137,54268585.13
"04265",70,26621854.31
"04268",278,120069574.43
"04270",373,139277736.46
"04274",396,143946457.51
"04275",94,33123921.99
"04276",413,154557991.35
"04280",286,101888918.26
"04281",242,94720485.82
"04282",343,129416916.28
"04284",118,46550989.14
"04285",65,20349309.15
"04287",125,50550920.17
"04289",73,30358709.21
"04290",142,46636972.53
"04292",55,22912723.16
"04294",178,73092279.12
"04330",1445,506476293.97
"04341",10,3379728.73
"04342",76,32901287.42
"04344",128,47910309.29
"04345",472,159832670.21
"04346",77,23887733.86
"04347",167,78218674.06
"04348",185,72547439.82
"04349",203,32145267.12
"04350",239,89764043.32
"04351",190,68934171.76
"04352",129,47768359.66
"04353",103,40613897.68
"04354",100,38574335.05
"04355",203,127751304.93
"04357",147,65518000.49
"04358",245,90117094.36
"04360",48,13808450.79
"04363",100,41167829.39
"04364",457,197291230.18
"04401",2081,748570815.07
"04406",77,26664789.63
"04408",15,3057204.8
"04410",58,21102721.35
"04411",54,18500285.3
"04412",440,277413330.08
"04413",11,2965401.57
"04414",97,24316547.97
"04416",236,99100990.45
"04417",22,3865111.4
"04418",42,13315820.6
"04419",118,45363246.17
"04421",37,25569244.23
"04422",45,17629877.41
"04424",54,15290387.15
"04426",222,77137169.92
"04427",74,27443751.86
"04428",175,51328779.73
"04429",261,103712580.49
"04430",76,30733917.71
"04434",48,17000979.38
"04435",29,8519474.45
"04438",38,11401654.74
"04441",200,78812500.75
"04442",27,10315635.13
"04443",117,36410761.35
"04444",563,334324673.14
"04448",44,12604721.62
"04449",50,16322381.36
"04450",29,8198889.38
"04451",14,3591807.44
"04453",21,8575484.86
"04454",2,310669.2
"04455",34,10777463.77
"04456",98,30240010.44
"04457",180,57098292.06
"04459",26,5726780.36
"04460",53,12907168.83
"04461",121,70500697.53
"04462",245,76512386.74
"04463",137,38860606.09
"04464",54,18005438.6
"04468",297,98075015.38
"04469",6,8489411.33
"04471",21,5281378.61
"04472",79,26773854.4
"04473",275,154249963.51
"04474",167,69669275.87
"04475",13,4498187.13
"04476",38,14748708.2
"04478",61,17387537
"04479",41,13430771.33
"04481",37,14517734.19
"04487",45,13268700.8
"04488",54,19424395.54
"04490",6,2187607.72
"04491",5,1330400.65
"04492",3,1529780.08
"04493",70,23228046.26
"04495",9,1498641.28
"04496",150,87619447.84
"04497",9,4252339.51
"04530",658,262787726.48
"04535",45,15441567.37
"04537",160,75269255.12
"04538",234,113892508.68
"04539",126,54218124.25
"04541",11,6375391.68
"04543",330,132713939.21
"04544",70,42453156.62
"04547",59,36731178.81
"04548",145,73106940.58
"04551",57,27860363.67
"04553",176,83797624.46
"04554",69,31044006.52
"04555",184,90279129.19
"04556",85,59863856.97
"04558",20,9522115.04
"04562",166,87464350.14
"04563",74,35476568.48
"04564",45,25325568.39
"04568",62,40544648
"04571",24,20178547.77
"04572",230,229200630.98
"04573",39,21944809.48
"04574",80,37848694.54
"04576",57,28744251.98
"04578",217,87649112.86
"04579",141,67287768.76
"04605",520,210954256.91
"04606",40,22826647.05
"04607",63,24546117.56
"04609",183,97070055.95
"04611",15,8411168.56
"04612",9,3422275.36
"04613",13,4170634.18
"04614",107,55895016.25
"04616",49,24302734.34
"04617",40,19988042.06
"04619",105,31537927.39
"04622",66,17150578.53
"04623",42,13849537.79
"04624",20,7516627.31
"04625",1,197815.1
"04626",73,32185209.27
"04627",83,40136975.99
"04628",29,5685603.82
"04630",64,17293110.58
"04631",92,81040519.76
"04634",68,18752844.2
"04635",1,9211.8
"04640",55,29578211.8
"04642",14,7780191.81
"04643",28,35087898.49
"04645",7,3012571.47
"04646",4,1853707.11
"04648",31,11842830.45
"04649",48,21723477.72
"04650",19,8999546
"04652",85,38783866.99
"04653",6,7586490.15
"04654",180,79457929.18
"04655",48,23103106.33
"04657",11,3975290.25
"04658",50,16939106.4
"04660",44,21573975.21
"04664",43,17350762.63
"04666",52,17127649.18
"04667",45,14152950.44
"04668",41,13818204.36
"04669",16,3144924.7
"04671",10,4705088.41
"04673",14,7147452.15
"04674",6,6416425.93
"04676",45,21873103.33
"04677",9,4631900.43
"04679",61,28861946.48
"04680",35,10354330.33
"04681",56,26516216.87
"04683",1,736322.69
"04684",65,38386821.2
"04685",11,7026292.14
"04691",34,14104387.91
"04693",45,16506330.62
"04694",70,24993597.4
"04730",343,165108695.63
"04732",104,31896668.26
"04733",12,2352510.15
"04734",34,9290911.61
"04735",21,5659852.67
"04736",235,78461547.67
"04739",176,59236611.7
"04740",31,17108192.55
"04741",2,688570.81
"04742",124,62072461.44
"04743",631,209109739.17
"04745",73,24286493.39
"04746",23,8002524.65
"04747",56,24968838.6
"04750",44,13020352.12
"04756",205,75685821.98
"04757",92,32037909.97
"04758",53,16806633.53
"04760",21,5256313
"04761",31,13160049.46
"04762",19,11012648.96
"04763",29,9005897.2
"04764",6,2650743.58
"04765",77,32841639.23
"04766",11,2509733.22
"04768",37,12158737.9
"04769",323,91235063.15
"04772",46,18439807.95
"04773",43,18228433.47
"04774",106,34133229.7
"04776",26,6664164.01
"04777",12,4874190.92
"04779",54,21221937.49
"04780",27,11342319.41
"04781",82,31384111.96
"04783",21,7636560.52
"04785",90,29500684.02
"04786",45,13969197.59
"04787",14,2705025.04
"04841",385,191716321.97
"04843",492,306269579.31
"04847",108,52632439.78
"04848",123,66927428.49
"04849",321,229359299.99
"04851",5,1511103.68
"04852",7,1531335.8
"04853",53,30078321.66
"04854",133,61790101.54
"04856",334,347391327.08
